"机构名称(中文)"	"机构ID"	"apply_numb"	"notice_date"	"name"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910228017.5"	"2020.01.31"	"一种基于代码集成的编译方法和装置"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201910892232.5"	"2020.01.31"	"膜式燃气表高低温性能试验测试装置"
"杭州海兴电力科技股份有限公司"	"T000126763"	"CN201910912302.9"	"2020.01.31"	"基于WISUN通讯技术的组网方法、网络和传输方法"
"杭州鸿泉物联网技术股份有限公司"	"Q003E8690A"	"CN201911052576.1"	"2020.01.31"	"一种基于TBOX的辅助驾驶方法及装置"
"珠海格力电器股份有限公司"	"01000651"	"CN201911039348.0"	"2020.01.31"	"智能家居设备的控制方法及装置、存储介质及处理器"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910228695.1"	"2020.01.31"	"一种基于智能眼镜遥控游戏视角的方法和装置"
"积成电子股份有限公司"	"T000026267"	"CN201910967390.2"	"2020.01.31"	"一种基于双机微服务架构的智能管理单元多装置接入方法"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910228007.1"	"2020.01.31"	"一种游戏用智能眼镜"
"中国石油天然气股份有限公司"	"03134153"	"CN201810794756.6"	"2020.01.31"	"一种离子液体改性氟化石墨烯制备含氟异丁烯、异戊二烯聚合物的方法"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910228025.X"	"2020.01.31"	"一种上位机与下位机进行通信的方法和装置"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910228723.X"	"2020.01.31"	"一种基于OTG口的检测方法和装置"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910228009.0"	"2020.01.31"	"一种基于OTG口的数据传输方法和装置"
"江苏云涌电子科技股份有限公司"	"T000381153"	"CN201910999803.5"	"2020.01.31"	"一种内网安全监测装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911121650.0"	"2020.01.31"	"一种肿瘤放射治疗影像引导设备"
"中国石油天然气股份有限公司"	"03134153"	"CN201810794725.0"	"2020.01.31"	"一种改性氟化石墨烯制备含氟丁腈橡胶的方法"
"中国石油天然气股份有限公司"	"03134153"	"CN201810794729.9"	"2020.01.31"	"一种改性石墨烯制备乳聚丁苯橡胶的方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911122544.4"	"2020.01.31"	"一种装托玻璃瓶的装箱设备及其装箱方法"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910227999.6"	"2020.01.31"	"一种利用Makefile自身的依赖关系的模块化编译方法和装置"
"四川长虹电器股份有限公司"	"02600839"	"CN201910993146.3"	"2020.01.31"	"基于规则文件的设备控制系统及方法"
"湖南一特电子医用工程股份有限公司"	"T000393683"	"CN201911122342.X"	"2020.01.31"	"一种医用制氧机空气过滤装置"
"湖南一特电子医用工程股份有限公司"	"T000393683"	"CN201911122357.6"	"2020.01.31"	"一种多气体医用节能制氧机"
"恒锋信息科技股份有限公司"	"T000242214"	"CN201910814232.3"	"2020.02.04"	"一种获取多维人员关系和事件关联的方法及系统"
"中科寒武纪科技股份有限公司"	"T004646002"	"CN201910998399.X"	"2020.02.04"	"硬件资源配置方法、装置、云侧设备和存储介质"
"中国南方航空股份有限公司"	"03130435"	"CN201910813459.6"	"2020.02.04"	"一种自动化航线网络评估方法、电子设备及存储介质"
"湖北富邦科技股份有限公司"	"T000045318"	"CN201911185657.9"	"2020.02.04"	"一种磷矿石在线分析的方法"
"成都美创医疗科技股份有限公司"	"T000247420"	"CN201911119681.2"	"2020.02.04"	"一种安全型等离子体手术电极"
"中科寒武纪科技股份有限公司"	"T004646002"	"CN201910998532.1"	"2020.02.04"	"硬件资源配置方法、装置、云侧设备和存储介质"
"浪潮软件股份有限公司"	"02600756"	"CN201910959169.2"	"2020.02.04"	"一种基于规则库的空间数据分析自动调度方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911122528.5"	"2020.02.07"	"射线加速器治疗头多叶准直器及肿瘤放射治疗设备"
"深圳市洲明科技股份有限公司"	"T000044661"	"CN201910969325.3"	"2020.02.04"	"数据处理方法、电子设备及计算机可读存储介质"
"上海电气集团股份有限公司"	"03131395"	"CN201910995195.0"	"2020.02.04"	"多孔石墨烯复合优先透醇的渗透汽化膜材料及其制备方法"
"湖北富邦科技股份有限公司"	"T000045318"	"CN201911185646.0"	"2020.02.04"	"一种新型测量肥料中钾含量的方法"
"国电南瑞科技股份有限公司"	"03130492"	"CN201910903484.3"	"2020.02.04"	"一种适用于电力物联网的输电线路分布式故障诊断系统"
"浪潮软件股份有限公司"	"02600756"	"CN201910973922.3"	"2020.02.07"	"一种提高Janusgraph路径探索性能的方法"
"杭州鸿泉物联网技术股份有限公司"	"Q003E8690A"	"CN201911060202.4"	"2020.02.07"	"基于人眼位置跟踪的抬头警示系统、方法及车辆"
"北京思特奇信息技术股份有限公司"	"T000242223"	"CN201910995196.5"	"2020.02.07"	"一种智慧运营中台"
"舒泰神(北京)生物制药股份有限公司"	"T000035719"	"CN201880034603.X"	"2020.02.07"	"shRNA表达框、携带其的多核苷酸序列及其应用"
"中科寒武纪科技股份有限公司"	"T004646002"	"CN201911296833.6"	"2020.02.07"	"一种人工智能处理器的学习任务编译方法及相关产品"
"北京京能电力股份有限公司"	"03130105"	"CN201910998313.3"	"2020.02.07"	"一种基于云计算和大数据技术的火电厂远程监控系统"
"舒泰神(北京)生物制药股份有限公司"	"T000035719"	"CN201930376605.4"	"2020.02.07"	"药品包装盒"
"河北鑫乐医疗器械科技股份有限公司"	"T000200838"	"CN201822204751.1"	"2020.02.07"	"一种防护安全针"
"宝山钢铁股份有限公司"	"02600019"	"CN201810842761.X"	"2020.02.07"	"一种氧化石墨烯/二氧化硅-三氧化二铝纳米复合水基润滑剂及其制备方法"
"中科院成都信息技术股份有限公司"	"T000208990"	"CN201910800602.8"	"2020.02.07"	"一种基于边缘信息的手术视频流程识别方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911122525.1"	"2020.02.07"	"一种隔板自动投放机"
"苏州华兴源创科技股份有限公司"	"Q0040554D9"	"CN201911104632.1"	"2020.02.07"	"集成电路芯片的检测系统和方法"
"中科寒武纪科技股份有限公司"	"T004646002"	"CN201911296837.4"	"2020.02.07"	"一种人工智能处理器的学习任务编译方法及相关产品"
"杭州海兴电力科技股份有限公司"	"T000126763"	"CN201910892847.8"	"2020.02.07"	"一种基于IPv6的电力网关系统及电力数据上传/下发方法"
"珠海格力电器股份有限公司"	"01000651"	"CN201911019821.9"	"2020.02.11"	"基于大数据的采购数据处理方法、装置、终端及存储介质"
"马鞍山钢铁股份有限公司"	"02600808"	"CN201911199893.6"	"2020.02.11"	"一种焦炉多段集气管吸力自动切换控制系统及方法"
"安庆市嘉欣医疗用品科技股份有限公司"	"T004807989"	"CN201911062262.X"	"2020.02.11"	"一种聚乳酸水刺无纺布的数字化生产系统"
"浙江伏尔特医疗器械股份有限公司"	"T000291823"	"CN201822253390.X"	"2020.02.11"	"脚踏定型机构"
"四川长虹电器股份有限公司"	"02600839"	"CN201910998224.9"	"2020.02.11"	"基于用户反馈自动标注语义分析结果正误性的方法"
"北京映翰通网络技术股份有限公司"	"T000142304"	"CN201930277674.X"	"2020.02.11"	"物联网边缘计算网关"
"天水华天科技股份有限公司"	"03134173"	"CN201911006095.7"	"2020.02.11"	"一种数字隔离芯封装件的生产方法"
"上海康达化工新材料集团股份有限公司"	"T000038230"	"CN201911151204.4"	"2020.02.14"	"一种双组分聚氨酯密封胶"
"比亚迪股份有限公司"	"T000001787"	"CN201810871382.3"	"2020.02.14"	"电容式按键显示板、方法及电子设备"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201930056704.4"	"2020.02.14"	"生化培养箱"
"平安银行股份有限公司"	"01000001"	"CN201910881748.X"	"2020.02.14"	"基于大数据处理的反欺诈方法、服务器及计算机可读存储介质"
"杭州先锋电子技术股份有限公司"	"T000070029"	"CN201921347796.2"	"2020.02.14"	"一种具有双无线通道的蓝牙卡式NB-IoT远传燃气表"
"南昌贝欧特医疗科技股份有限公司"	"T000174431"	"CN201920382034.X"	"2020.02.14"	"一种四合一包装盒"
"吉林吉大通信设计院股份有限公司"	"T000186694"	"CN201920813692.X"	"2020.02.14"	"一种基于NB-IoT窄带物联网传输的定位卡"
"中国石油化工股份有限公司"	"03130019"	"CN201810863397.5"	"2020.02.14"	"一种新型油溶性石墨烯化合物及其制备方法与应用"
"中兴通讯股份有限公司"	"01000063"	"CN201810865805.0"	"2020.02.14"	"物联网网关接入方法、设备以及存储介质"
"上海电气集团股份有限公司"	"03131395"	"CN201911074690.4"	"2020.02.14"	"燃料电池系统的CAN总线数据处理方法及系统"
"深圳传音控股股份有限公司"	"T004834048"	"CN201911064650.1"	"2020.02.14"	"终端运行参数的确定方法和设备"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201930361840.4"	"2020.02.14"	"玻尿酸瓶(A型)"
"万华化学集团股份有限公司"	"03129949"	"CN201911006861.X"	"2020.02.14"	"一种包裹型多孔强酸催化剂的制备方法及应用,二元酸酯的制备方法"
"北京思特奇信息技术股份有限公司"	"T000242223"	"CN201911032861.7"	"2020.02.14"	"一种大数据处理平台、数据处理方法、设备和存储介质"
"吉林吉大通信设计院股份有限公司"	"T000186694"	"CN201911017622.4"	"2020.02.14"	"一种基于人工智能的IDC设备故障风险评估方法"
"佛山电器照明股份有限公司"	"01000541"	"CN201911063677.9"	"2020.02.14"	"一种基于T型灯管的LED驱动电路"
"江苏三和生物工程股份有限公司"	"T000264315"	"CN201920617537.0"	"2020.02.14"	"一种用于病原体快速诊断的医疗器械"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201920951999.6"	"2020.02.14"	"平板探测器充电装置"
"中国石油化工股份有限公司"	"03130019"	"CN201910905703.1"	"2020.02.14"	"一种基于大数据的管道泄漏诊断组合算法"
"乐普(北京)医疗器械股份有限公司"	"T000025726"	"CN201821765307.0"	"2020.02.14"	"一种心房分流器械"
"中国石油化工股份有限公司"	"03130019"	"CN201920344522.1"	"2020.02.14"	"一种油井安全阀控制柜液压油箱"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201930435868.8"	"2020.02.14"	"风叶结构(新型)"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201930376787.5"	"2020.02.14"	"层流净化消毒机"
"江苏哈工智能机器人股份有限公司"	"01000584"	"CN201920050634.6"	"2020.02.14"	"采血装置及采血设备"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201930376786.0"	"2020.02.18"	"医用吊塔功能柱箱体"
"重庆川仪自动化股份有限公司"	"T000058707"	"CN201911003997.5"	"2020.02.18"	"大数据运维平台、服务器及存储介质"
"深圳市德方纳米科技股份有限公司"	"T000200998"	"CN201911082992.6"	"2020.02.18"	"石墨烯碳纳米管复合导电液的制备方法、装置及导电液"
"沈阳远大智能工业集团股份有限公司"	"T000058550"	"CN201920851587.5"	"2020.02.18"	"智能电梯物联网监控系统"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201822270109.3"	"2020.02.18"	"智能化口腔种植治疗机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201930361839.1"	"2020.02.18"	"玻尿酸瓶(B型)"
"浙江大华技术股份有限公司"	"03134713"	"CN201911018599.0"	"2020.02.18"	"面向云计算产品的统一运维方法"
"杭州鸿泉物联网技术股份有限公司"	"Q003E8690A"	"CN201911060186.9"	"2020.02.18"	"基于DSRC的车辆定位方法及系统"
"杭州海兴电力科技股份有限公司"	"T000126763"	"CN201911089960.9"	"2020.02.18"	"一种基于COAP协议的物联网设备运维管理方法"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910228023.0"	"2020.02.18"	"一种基于头部运动对游戏进行控制的方法和装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201930361830.0"	"2020.02.18"	"滴眼剂瓶(B型)"
"博雅生物制药集团股份有限公司"	"T000052177"	"CN201920646829.7"	"2020.02.18"	"一种具有恒温冷藏功能的血浆输送装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201920494589.3"	"2020.02.18"	"无管道自净型储药柜"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201930361841.9"	"2020.02.18"	"滴眼剂瓶(A型)"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910228008.6"	"2020.02.18"	"一种通过MPU生成鼠标控制指令的方法和装置"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910228733.3"	"2020.02.18"	"一种基于HID协议的控制方法和装置"
"浙江威星智能仪表股份有限公司"	"T000219341"	"CN201920478259.5"	"2020.02.18"	"基表自动测试检测装置"
"博雅生物制药集团股份有限公司"	"T000052177"	"CN201920646816.X"	"2020.02.18"	"一种新型的冷沉淀切割装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201920851663.2"	"2020.02.18"	"一种非PVC软袋口管焊接模具及焊接装置"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201910228003.3"	"2020.02.18"	"一种控制方法和装置"
"中科寒武纪科技股份有限公司"	"T004646002"	"CN202010015902.8"	"2020.02.18"	"异常预警方法及相关设备"
"武汉理工光科股份有限公司"	"T000110802"	"CN201911007044.6"	"2020.02.21"	"一种用于物联网设备通信的数据序列化方法"
"中兴通讯股份有限公司"	"01000063"	"CN201810866834.9"	"2020.02.18"	"一种获取语义相似度的方法、装置、设备及可读存储介质"
"宝胜科技创新股份有限公司"	"03130807"	"CN201911100984.X"	"2020.02.21"	"一种风电塔筒扭转电缆用软铝合金线芯及其制备方法"
"河北鑫乐医疗器械科技股份有限公司"	"T000200838"	"CN201920311960.8"	"2020.02.18"	"一种落管机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201822269885.1"	"2020.02.18"	"智能化口腔种植治疗机清洗消毒管路"
"江西联创光电科技股份有限公司"	"03129987"	"CN201920718977.5"	"2020.02.18"	"一种超导材料加工用大扭矩强顶力主轴箱"
"中国工商银行股份有限公司"	"03132119"	"CN201911092876.2"	"2020.02.21"	"基于行为特征的用户验证方法及装置"
"上海康达化工新材料集团股份有限公司"	"T000038230"	"CN201911150102.0"	"2020.02.21"	"一种食品包装上UV油墨用的甲基丙烯酸松香酯配方及其制备方法"
"北京双鹭药业股份有限公司"	"03130848"	"CN201810921936.6"	"2020.02.21"	"一种蛋白质及多肽保护剂及其应用"
"北京首创股份有限公司"	"02600008"	"CN201911023291.5"	"2020.02.21"	"一种集控式智慧污水处理厂运行系统"
"歌尔股份有限公司"	"03134729"	"CN201910973881.8"	"2020.02.21"	"一种耳机麦克风灵敏度自动调节的方法及耳机"
"杭州海康威视数字技术股份有限公司"	"T000026753"	"CN201810913062.X"	"2020.02.21"	"电子设备"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911269529.2"	"2020.02.21"	"一种全周球面立体定向放疗装置"
"杭州安恒信息技术股份有限公司"	"T001301651"	"CN201911109881.X"	"2020.02.21"	"物联网终端的异常状态识别方法、装置及电子设备"
"基蛋生物科技股份有限公司"	"T000271216"	"CN201911098327.6"	"2020.02.21"	"电机控制板装置"
"中国石油化工股份有限公司"	"03130019"	"CN201810888826.4"	"2020.02.21"	"边缘羧基化石墨烯的制备方法"
"安徽四创电子股份有限公司"	"03130709"	"CN201910924733.7"	"2020.02.21"	"一种强制隔离戒毒人员风险评估方法及系统"
"无锡威孚高科技集团股份有限公司"	"01000581"	"CN201921288173.2"	"2020.02.21"	"一种集成电路A4955的应用电路"
"深圳迈瑞生物医疗电子股份有限公司"	"T000138376"	"CN201810935363.2"	"2020.02.25"	"一种将医疗器械固定于医用吊塔上的固定装置"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201911074665.6"	"2020.02.25"	"一种湿制程工艺及应用"
"陕西航天动力高科技股份有限公司"	"03130369"	"CN201911086795.1"	"2020.02.25"	"适用于高海拔地区的物联网温压补偿皮膜表及补偿方法"
"恒生电子股份有限公司"	"03130389"	"CN201910875759.7"	"2020.02.28"	"基于计算公式复杂性的大数据测试方法、装置、电子设备"
"浙江运达风电股份有限公司"	"T000086825"	"CN201910979917.3"	"2020.02.28"	"一种风力发电机组故障预警系统与方法"
"恒宝股份有限公司"	"03132338"	"CN201910939626.1"	"2020.02.28"	"一种扩展嵌入式通用集成电路卡应用的方法及装置"
"杭州安恒信息技术股份有限公司"	"T001301651"	"CN201911138194.0"	"2020.02.28"	"一种基于大数据环境的告警排序方法及装置"
"深圳市尚荣医疗股份有限公司"	"T000032983"	"CN201911332481.5"	"2020.02.28"	"一种用于下肢康复治疗的智能医疗机器人"
"郑州天迈科技股份有限公司"	"T000174145"	"CN201911104350.1"	"2020.02.28"	"出租车载客热点识别推荐算法"
"京东方科技集团股份有限公司"	"01002725"	"CN201911171188.5"	"2020.02.28"	"半导体器件、像素电路、显示面板及显示装置"
"河北鑫乐医疗器械科技股份有限公司"	"T000200838"	"CN201920538461.2"	"2020.02.28"	"一种废液袋软导管端头安装装置"
"许继电气股份有限公司"	"01000400"	"CN201911216144.X"	"2020.02.28"	"一种基于边缘物联代理的分布式光储充调控系统"
"中国石油天然气股份有限公司"	"03134153"	"CN201910965018.8"	"2020.02.28"	"一种智能分注井下分层流量的远程校准方法"
"厦门市美亚柏科信息股份有限公司"	"T000034684"	"CN201910960391.4"	"2020.02.28"	"一种数据提取方法、装置及介质"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911182506.8"	"2020.02.28"	"一种灌装设备"
"河北鑫乐医疗器械科技股份有限公司"	"T000200838"	"CN201920723174.9"	"2020.02.28"	"一种夹爪组件"
"河北鑫乐医疗器械科技股份有限公司"	"T000200838"	"CN201920538454.2"	"2020.02.28"	"一种导管涂胶装置"
"京东方科技集团股份有限公司"	"01002725"	"CN201810962847.6"	"2020.03.03"	"访问控制策略配置方法、装置和系统以及存储介质"
"京东方科技集团股份有限公司"	"01002725"	"CN201810962868.8"	"2020.03.03"	"资源配置方法、装置和存储介质"
"上海三友医疗器械股份有限公司"	"T001883465"	"CN201810974548.4"	"2020.03.03"	"人工踝关节假体组件"
"上海三友医疗器械股份有限公司"	"T001883465"	"CN201810975376.2"	"2020.03.03"	"距骨植入件"
"珠海格力电器股份有限公司"	"01000651"	"CN201810961368.2"	"2020.03.03"	"牙齿清洁方法、设备、装置和存储介质"
"杰克缝纫机股份有限公司"	"T000208969"	"CN201911122540.6"	"2020.03.06"	"一种缝纫机管理方法、系统、装置及计算机可读存储介质"
"基蛋生物科技股份有限公司"	"T000271216"	"CN201911297709.1"	"2020.03.06"	"旋转试管扫码装置、系统以及试管扫码流水线"
"杭州安恒信息技术股份有限公司"	"T001301651"	"CN201911128759.7"	"2020.03.06"	"一种威胁情报生成方法、装置"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201911249592.X"	"2020.03.06"	"呼气阀及具有其的呼吸机"
"深圳丹邦科技股份有限公司"	"T000048615"	"CN201911046108.3"	"2020.03.06"	"化合物半导体柔性碳基膜及其制备方法"
"宝胜科技创新股份有限公司"	"03130807"	"CN201911222182.6"	"2020.03.06"	"一种核电站用无卤阻燃护套材料及其制备方法"
"深圳市通产丽星股份有限公司"	"03134739"	"CN201920531589.6"	"2020.03.06"	"一种石墨烯生产装置"
"润建股份有限公司"	"T000265124"	"CN201921373669.X"	"2020.03.06"	"一种防伪装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911157847.X"	"2020.03.06"	"一种自动装料系统"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911134570.9"	"2020.03.06"	"一种液体包装品的工艺方法及其制造设备"
"京东方科技集团股份有限公司"	"01002725"	"CN201911173199.7"	"2020.03.06"	"一种量子点发光器件及其制备方法、显示面板、显示装置"
"郑州安图生物工程股份有限公司"	"T000126745"	"CN201911200125.8"	"2020.03.06"	"一种全自动化学发光测定仪专用的清洗液或其稀释液及其制备方法"
"中国石油化工股份有限公司"	"03130019"	"CN201810995129.9"	"2020.03.10"	"石墨烯和纳米二氧化钛复合涂料及其制备方法和应用"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201921298315.3"	"2020.03.10"	"一种婴儿培养箱称重系统"
"湖南一特电子医用工程股份有限公司"	"T000393683"	"CN201911121179.5"	"2020.03.10"	"一种医用制氧机的排气消音管"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201930435650.2"	"2020.03.10"	"婴儿培养箱(YP-5000C)"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201811009424.9"	"2020.03.10"	"一种培养箱用数据通讯装置及培养箱"
"中国石油天然气股份有限公司"	"03134153"	"CN201911359579.X"	"2020.03.10"	"一种油品运输智能控制系统"
"中国石油化工股份有限公司"	"03130019"	"CN201810998257.9"	"2020.03.10"	"石墨烯绝缘涂料及其制备方法和应用"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201920746930.X"	"2020.03.10"	"一种用于饲养SPF级实验室动物的封闭笼子"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201920746928.2"	"2020.03.10"	"一种用于饲养SPF级实验室动物的封闭笼子"
"南微医学科技股份有限公司"	"T000032778"	"CN201811017972.6"	"2020.03.10"	"一种医疗器械置入装置"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201811009343.9"	"2020.03.10"	"一种保暖台用数据通讯装置及保暖台"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201920934079.3"	"2020.03.10"	"一种用于内镜手工洗消设备的喷淋洗消装置"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201920656530.X"	"2020.03.10"	"探头固定结构及医用设备"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201920257392.8"	"2020.03.10"	"一种大孔径CT及其安全防护装置"
"航天信息股份有限公司"	"03130421"	"CN201811031836.2"	"2020.03.13"	"物联网身份认证方法、装置、电子设备、系统及存储介质"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201811035479.7"	"2020.03.13"	"三维超声机械探头"
"珠海格力电器股份有限公司"	"01000651"	"CN201911142295.5"	"2020.03.13"	"一种流式定位数据处理方法、系统、处理装置及存储介质"
"南昌贝欧特医疗科技股份有限公司"	"T000174431"	"CN201920382814.4"	"2020.03.13"	"一种可控PCA流量输液装置"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201811035480.X"	"2020.03.13"	"声透镜垫及具有该声透镜垫的超声换能器"
"深圳同兴达科技股份有限公司"	"T000159942"	"CN201911184854.9"	"2020.03.13"	"一种基于物联网的可靠性测试系统及测试方法"
"浙江晶盛机电股份有限公司"	"T000055047"	"CN201921108927.1"	"2020.03.13"	"一种抽真空加压无气泡贴合半导体晶片和陶瓷盘的装置"
"九牧王股份有限公司"	"T000041793"	"CN201821934741.7"	"2020.03.17"	"一种棉裤"
"万华化学集团股份有限公司"	"03129949"	"CN201911252102.1"	"2020.03.17"	"一种铂负载催化剂及其制备方法和在合成环十二醇中的应用"
"中国太平洋保险(集团)股份有限公司"	"03134308"	"CN201911221210.2"	"2020.03.17"	"一种基于点回归的汽车部件分割方法及装置"
"中科寒武纪科技股份有限公司"	"T004646002"	"CN201911175116.8"	"2020.03.17"	"数据处理方法、装置、计算机设备和存储介质"
"中科寒武纪科技股份有限公司"	"T004646002"	"CN201911296834.0"	"2020.03.17"	"一种人工智能处理器的学习任务编译方法及相关产品"
"南昌贝欧特医疗科技股份有限公司"	"T000174431"	"CN201920391472.2"	"2020.03.17"	"一种密封良好的双通道喉罩"
"浙江伏尔特医疗器械股份有限公司"	"T000291823"	"CN201822257728.9"	"2020.03.17"	"硬膜外麻醉体位摆放辅助工具"
"九牧王股份有限公司"	"T000041793"	"CN201821934779.4"	"2020.03.17"	"一种石墨烯复合面料及棉服"
"广州维力医疗器械股份有限公司"	"T000061596"	"CN201920548923.9"	"2020.03.17"	"一种防溢漏医用雾化器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911268095.4"	"2020.03.17"	"一种血型卡装托机"
"阳光电源股份有限公司"	"T000053267"	"CN201911225197.8"	"2020.03.17"	"基于HBase的对大数据统计分析的方法及装置"
"珠海格力电器股份有限公司"	"01000651"	"CN201811051761.4"	"2020.03.17"	"一种音乐推荐方法、装置、计算装置和存储介质"
"中国石油化工股份有限公司"	"03130019"	"CN201921190523.1"	"2020.03.17"	"一种基于石墨烯膜的油水分离装置"
"广州维力医疗器械股份有限公司"	"T000061596"	"CN201920571159.7"	"2020.03.17"	"新型的雾化器"
"南昌贝欧特医疗科技股份有限公司"	"T000174431"	"CN201920382032.0"	"2020.03.17"	"一种防打折双通道喉罩"
"中国石油化工股份有限公司"	"03130019"	"CN201811058571.5"	"2020.03.17"	"汽油加氢脱硫催化剂的制备方法和汽油加氢脱硫催化剂及其应用"
"多氟多化工股份有限公司"	"T000026581"	"CN201811044595.5"	"2020.03.17"	"一种石墨、石墨烯材料的消解方法及石墨、石墨烯材料中二氧化硅含量的测定方法"
"新天科技股份有限公司"	"T000048610"	"CN201930457559.0"	"2020.03.17"	"物联网纯水表(NB-IoT型)"
"浙江伏尔特医疗器械股份有限公司"	"T000291823"	"CN201822253414.1"	"2020.03.17"	"手抓定型机构"
"广州视源电子科技股份有限公司"	"T000163343"	"CN201920059410.1"	"2020.03.20"	"轮椅收纳盒及包含其的轮椅"
"广州视源电子科技股份有限公司"	"T000163343"	"CN201920058975.8"	"2020.03.20"	"轮椅脚踏板及包含其的轮椅"
"南昌贝欧特医疗科技股份有限公司"	"T000174431"	"CN201920382815.9"	"2020.03.17"	"一种带旋转开关的电子输注泵"
"安徽国风塑业股份有限公司"	"01000859"	"CN201911052919.4"	"2020.03.20"	"一种荧光型聚酰亚胺薄膜及其制备方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201920571491.3"	"2020.03.20"	"一种真空冷冻干燥机手动压塞装置"
"广州视源电子科技股份有限公司"	"T000163343"	"CN201920058973.9"	"2020.03.20"	"轮椅靠背及包含其的轮椅"
"江苏天奈科技股份有限公司"	"T004446799"	"CN201811643871.X"	"2020.03.20"	"一种石墨烯复合浆料的检测方法"
"南微医学科技股份有限公司"	"T000032778"	"CN201911375019.3"	"2020.03.20"	"一种压力泵密封结构、压力泵泵头及压力泵"
"上海新眼光医疗器械股份有限公司"	"T000071116"	"CN201930564790.X"	"2020.03.20"	"近弱视训练仪(NES-200)"
"南微医学科技股份有限公司"	"T000032778"	"CN201911377470.9"	"2020.03.24"	"一种压力泵及压力泵控制系统"
"上海建工集团股份有限公司"	"02600170"	"CN201911144777.4"	"2020.03.24"	"一种基于网络爬虫机制的数据抽取方法"
"中科寒武纪科技股份有限公司"	"T004646002"	"CN201911401050.X"	"2020.03.24"	"集成电路芯片装置及相关产品"
"中信银行股份有限公司"	"03133579"	"CN201911175066.3"	"2020.03.24"	"数据报送方法和系统"
"中国人寿保险股份有限公司"	"03132347"	"CN201911177370.1"	"2020.03.24"	"基于大数据的软件第三方组件漏洞应急响应系统及方法"
"江西沃格光电股份有限公司"	"T000214609"	"CN201921320074.8"	"2020.03.24"	"触控屏及电子设备"
"北京玛诺生物制药股份有限公司"	"T000164633"	"CN201920548250.7"	"2020.03.24"	"一种艾滋病检测用采样保存装置"
"上海瀚讯信息技术股份有限公司"	"T001885439"	"CN201911193690.6"	"2020.03.24"	"一种基于大数据分析的信道估计优化方法"
"上海康达化工新材料集团股份有限公司"	"T000038230"	"CN201911151205.9"	"2020.03.24"	"一种热塑性弹性体SBS接枝胶黏剂及其制备方法"
"珠海格力电器股份有限公司"	"01000651"	"CN201911174403.7"	"2020.03.24"	"智能硬件防误碰方法、装置、存储介质及电子设备"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201911369174.4"	"2020.03.24"	"一种双门隔断式内窥镜清洗消毒系统"
"长城汽车股份有限公司"	"00076247"	"CN201910877494.4"	"2020.03.24"	"用于自动驾驶车辆控制的实验设计方法和系统"
