"name"	"apply_numb"	"accredit_date"	"patent_name"
"沈阳科通塑胶有限公司"	"CN201711405134.1"		"一种耐超低温注塑级尼龙用增韧材料及其制备方法"
"沈阳科通塑胶有限公司"	"CN201711403041.5"		"一种耐低温性尼龙用聚烯烃接枝马来酸酐的增韧剂及其制备方法"
"西安天元化工有限责任公司"	"CN201810119938.3"		"一种可低温固化的环氧树脂及含有其的涂料"
"西安天元化工有限责任公司"	"CN201810261246.2"		"一种酮亚胺固化剂的制备及应用"
"陕西通用纳米科技有限公司"	"CN201811026229.7"		"纳米材料真空或者惰性氛围下的气密撑袋取样结构"
"沈阳科通塑胶有限公司"	"CN201811522607.0"		"一种耐水解的增强尼龙及其制备方法"
"沈阳科通塑胶有限公司"	"CN201811522608.5"		"一种低气味高熔融指数的马来酸酐接枝聚丙烯材料及其制备方法"
"沈阳科通塑胶有限公司"	"CN201811522609.X"		"一种可用于尼龙66染色的增韧剂及其制备方法"
"西安天元化工有限责任公司"	"CN201910283093.6"		"一种UV固化和普通固化结合的聚氨酯组合物"
"陕西奥华油墨科技有限公司"	"CN201810117406.6"		"BE230酯溶环保复合油墨"
"陕西奥华油墨科技有限公司"	"CN201810118575.1"		"BT120醇水环保复合油墨"
"陕西奥华油墨科技有限公司"	"CN201810118574.7"		"多功能环保复合油墨"
"陕西奥华油墨科技有限公司"	"CN201810117405.1"		"BC830醇酯溶高温表印系列油墨"
"陕西秦风气体股份有限公司"	"CN201910446615.X"		"一种空分装置"
"西安天元化工有限责任公司"	"CN201910659052.2"		"一种光固化和普通固化结合的环氧树脂组合物"
"陕西奥华油墨科技有限公司"	"CN201821451215.5"	"20191220"	"一种环保复合油墨分散装置"
"沈阳莱英达阀门有限公司"	"CN97233920.5"	"19990331"	"耐高温、耐冲刷、耐腐蚀阀门"
"陕西奥华油墨科技有限公司"	"CN201630389362.4"	"20161214"	"油墨桶（奥华牌）"
"沈阳市工程塑料总厂"	"CN91110983.8"	"19931020"	"耐腐蚀泵及其过流部件的制备方法"
"苏州新区华士达工程塑胶有限公司"	"CN201210159036.5"		"一种耐低温聚酰胺的配方"
"沈阳市工程塑料总厂"	"CN91110983.8"		"耐腐蚀泵及其过流部件的制备方法"
"西安万祥新材料有限公司"	"CN201611138667.3"		"特种高温自干绝缘磁漆及其制备方法"
"西安万祥新材料有限公司"	"CN201611138667.3"	"20200121"	"特种高温自干绝缘磁漆及其制备方法"
"西安万祥新材料有限公司"	"CN201610669008.6"		"一种可喷涂成厚膜的静电涂料及其施工方法"
"沈阳和祥丰塑胶有限公司"	"CN201320085463.3"	"20130807"	"一种玻璃丝隔热板"
"沈阳和祥丰塑胶有限公司"	"CN201320085463.3"	"20130807"	"一种玻璃丝隔热板"
"西安万祥新材料有限公司"	"CN201621357227.2"	"20171128"	"特种高温自干绝缘磁漆制备结构"
"沈阳市工程塑料总厂"	"CN91222671.4"	"19920617"	"耐腐蚀泵"
"沈阳邦达塑胶制品有限公司"	"CN98237532.8"	"19990630"	"一种假睫毛"
"沈阳市宝斯力胶粘剂制造厂"	"CN02353451.6"	"20030507"	"包装筒（无苯万能胶）"
"沈阳市宝斯力胶粘剂制造厂"	"CN02353452.4"	"20030507"	"包装盒（无苯万能胶）"
"中国乐凯集团有限公司"	"CN201110361393.5"	"20140604"	"防指纹污染化合物"
"中国乐凯集团有限公司"	"CN201110361396.9"	"20141001"	"一种有机改性硅溶胶"
"中国乐凯集团有限公司"	"CN201210399713.0"	"20141001"	"一种3',6'-二甲氧基荧烷黄热敏染料的制备方法"
"中国乐凯集团有限公司"	"CN201310233150.2"		"1,11-二(1-双哌啶)-3,9-二氧代-6-噻-十一烷的制备方法"
"中国乐凯集团有限公司"	"CN201310233150.2"	"20150325"	"1,11-二（1-双哌啶）-3,9-二氧代-6-噻-十一烷的制备方法"
"中国乐凯集团有限公司"	"CN201310680077.3"		"一种有机溶剂型硅溶胶的制备方法"
"中国乐凯集团有限公司"	"CN201310680077.3"	"20150819"	"一种有机溶剂型硅溶胶的制备方法"
"中国乐凯集团有限公司"	"CN201510092454.0"		"一种高折射率水性聚酯及其制备"
"中国乐凯集团有限公司"	"CN201510092454.0"	"20160928"	"一种高折射率水性聚酯及其制备"
"沈阳万金精细化工(集团)公司"	"CN96119544.4"		"多功能电液灭蚊机"
"西安网安网络信息技术有限公司"	"CN201821240058.3"	"20190122"	"一种便于散热的网络安全服务器"
"中屹技术有限公司"	"CN201821608365.2"	"20190402"	"光纤切割器"
"中屹技术有限公司"	"CN201821603860.4"	"20190402"	"新型光分路器安装箱"
"中屹技术有限公司"	"CN201821604124.0"	"20190402"	"管道光缆保护器"
"中屹技术有限公司"	"CN201821612427.7"	"20190402"	"光缆铺设用智能配件盘点装置"
"西安网安网络信息技术有限公司"	"CN201821240731.3"	"20190402"	"一种易于散热的网络信息安全工控机"
"中屹技术有限公司"	"CN201821595769.2"	"20190409"	"管道及道路光缆铺设检测装置"
"中屹技术有限公司"	"CN201821603879.9"	"20190409"	"室外光缆集中接入箱"
"中屹技术有限公司"	"CN201821591362.2"	"20190416"	"用于光缆接入工程的远程管控装置"
"中屹技术有限公司"	"CN201821592336.1"	"20190430"	"光纤铺设用工具箱"
"华为技术有限公司"	"CN03159261.9"	"20071010"	"热交换器换热单元的制作方法"
"华为技术有限公司"	"CN03159261.9"	"20071010"	"热交换器换热单元的制作方法"
"华为技术有限公司"	"CN200410039885.2"	"20071010"	"一种正电源输入负载上电缓启动的电路"
"华为技术有限公司"	"CN200410039885.2"	"20071010"	"一种正电源输入负载上电缓启动的电路"
"华为技术有限公司"	"CN200610060046.8"	"20090121"	"通信设备的散热系统"
"华为技术有限公司"	"CN200610060046.8"	"20090121"	"通信设备的散热系统"
"华为技术有限公司"	"CN200610076458.0"	"20091209"	"一种提高网络可靠性的方法及系统"
"华为技术有限公司"	"CN200610076458.0"	"20091209"	"一种提高网络可靠性的方法及系统"
	"CN200710017391.8"		"Method for automatically timing and changing language family"
"华为技术有限公司"	"CN200610076458.0"		"一种提高网络可靠性的方法及系统"
"华为技术有限公司"	"CN200610076458.0"		"一种提高网络可靠性的方法及系统"
	"CN200710017761.8"		
	"CN200810150613.8"		
	"CN200710178440.6"	"20120530"	
	"CN200810224158.1"		
	"CN201010543249.9"	"20130410"	
	"CN201010596519.2"		
"华为技术有限公司"	"CN201010103582.8"		"以太网链路管理方法、装置及系统"
"华为技术有限公司"	"CN201010103582.8"		"以太网链路管理方法、装置及系统"
"华为技术有限公司"	"CN201010103582.8"	"20140122"	"以太网链路管理方法、装置及系统"
"华为技术有限公司"	"CN201010103582.8"	"20140122"	"以太网链路管理方法、装置及系统"
	"CN201310178591.7"		
	"CN201310270430.0"		
"陕西明路光电技术有限责任公司"	"CN201310316439.0"	"20160120"	"一种室内空气的PM2.5粉尘过滤杀菌净化处理装置"
"陕西明路光电技术有限责任公司"	"CN201310436661.4"		"一种建筑工地环境污染监测管理系统"
"华为技术有限公司"	"CN201410126764.5"		"一种数据压缩的方法、装置和通信设备"
"华为技术有限公司"	"CN201410126764.5"		"一种数据压缩的方法、装置和通信设备"
"陕西明路光电技术有限责任公司"	"CN201410375795.4"	"20160907"	"一种固定化微生物人工湿地系统"
"陕西明路光电技术有限责任公司"	"CN201410596462.4"	"20161123"	"一种基于调制传递函数的PM2.5监测方法"
"陕西明路光电技术有限责任公司"	"CN201510169066.8"	"20160706"	"无人机雾霾检测消除系统"
"西安数源软件有限公司"	"CN201510316367.9"		"一种多源异构数据的处理方法"
"西安数源软件有限公司"	"CN201510316367.9"	"20190416"	"一种多源异构数据的处理方法"
"陕西明路光电技术有限责任公司"	"CN201510300602.3"	"20160831"	"一种空气净化器"
	"CN201510206643.6"		"一种低发射率、多相变点红外相变微胶囊及其制备方法"
"陕西明路光电技术有限责任公司"	"CN201610551085.1"		"一种环境信息可视化发布系统"
"西安凯士电子科技有限公司"	"CN201710062829.8"		"飞机舵面偏转测试装置及方法"
"西安凯士电子科技有限公司"	"CN201710062829.8"	"20190201"	"飞机舵面偏转测试装置及方法"
"华为技术有限公司"	"CN201710339386.2"		"一种确定环境参数的方法和装置"
"华为技术有限公司"	"CN201710339386.2"		"一种确定环境参数的方法和装置"
	"CN201711106757.9"		"一种2,6‑二氨基‑3,5‑二硝基吡啶‑1‑氧化物的合成方法"
"华为技术有限公司"	"CN201610595396.8"		"一种圆形集束防水快插型射频连接器"
"华为技术有限公司"	"CN201610595396.8"		"一种圆形集束防水快插型射频连接器"
	"CN201810746719.8"		"一种中深层地岩热井同轴地埋管式井下换热器"
	"CN201811651316.1"		"基于装配式树脂混凝土排水沟的地下室施工方法"
	"CN201910045208.8"		"一种沥青烟气综合治理系统"
	"CN201910071463.X"		"一种保证准东煤锅炉安全运行的煤质参数控制方法"
	"CN201910168425.6"		"一种防止因断路器闪络损坏变压器的继电保护方法"
	"CN201910125429.6"		"一种康复医学用充气球类安全训练装置"
	"CN201910064435.5"		"一种柿子采摘器"
	"CN201910287648.4"		"一种方便清理的鱼类养殖装置"
	"CN201711253707.3"		"一种除草组合物及应用"
	"CN201711253716.2"		"一种除草组合物及其应用"
	"CN201910288668.3"		"一种多功能变形坐具"
	"CN201910320151.8"		"一种反馈式降噪枕头"
	"CN201910141223.2"		"一种基于仿生学的新型鞋体全方位清洗装置及清洗方法"
	"CN201910117212.0"		"一种获取机器人机械手运动学模型的方法"
	"CN201811627638.2"		"一种带有心电图机导联线分隔装置的新型心电图机存放车"
	"CN201910195232.X"		"一种包封水溶性药物的氨基有机硅脂质体/温敏型水凝胶复合材料"
	"CN201910275593.5"		"一种拉莫三嗪固体分散体的颗粒剂及其制备方法"
	"CN201910266725.8"		"一种降尿酸的中药组合物及其制备方法和应用"
	"CN201910294036.8"		"二黄外用制剂及其制备工艺"
	"CN201910294355.9"		"一种疏肝解郁中药熏香及其制备方法"
	"CN201910173927.8"		"调节肽与曼宋酮E在制备治疗改进的白血病药物及其用途"
	"CN201910211044.1"		"一种光催化杀菌除臭装置的光催化板"
	"CN201910263353.3"		"一种成分血制备方法"
	"CN201811614420.3"		"一种排油注氮灭火装置的排油和注氮启动系统"
	"CN201910189781.6"		"一种人体呼吸功能训练装置"
	"CN201711246819.6"		"一种七效蒸发工艺"
	"CN201910272933.9"		"一种水汽冷凝去除装置"
	"CN201910268539.8"		"一种磁粉探伤机的磁悬液叶片搅拌装置"
	"CN201910266699.9"		"铷离子吸附微球及其应用"
	"CN201910163365.9"		"一种制备α-铌酸铋光催化剂的方法"
	"CN201711263833.7"		"一种富表面氧空位的钼酸铋材料及其制备方法和应用"
	"CN201910183003.6"		"等离子体条件下高效催化氧化炭烟的钙钛矿型氧化物催化剂"
	"CN201910332588.3"		"储油容器的清洗设备"
	"CN201910276739.8"		"一种厚度为200～1500μm宽幅非晶薄带水平连铸的方法"
	"CN201910249647.0"		"一种金属流变净化压力成形设备"
	"CN201910288859.X"		"一种球形微米银粉的制备装置及方法"
	"CN201910268470.9"		"一种钛合金激光焊接的焊缝正面保护装置和保护方法"
	"CN201910268572.0"		"一种激光填丝焊中预置焊丝方法"
	"CN201910269674.4"		"一种不开敞区域高锁螺栓的安装方法"
	"CN201910268573.5"		"一种翻边轴承快速更换装置"
	"CN201910268466.2"		"一种机翼翼肋定位钻孔夹具和定位方法"
	"CN201910268467.7"		"一种数控加工防换刀误操作方法"
	"CN201711246845.9"		"一种铝电解残极自磨清理机的内部结构装置"
	"CN201910217212.8"		"一种利用二次熔覆工艺制备结构化砂轮的加工方法"
	"CN201910268436.1"		"一种飞机壁板长桁压紧装置及使用方法"
	"CN201910269529.6"		"一种飞机翼肋预应力加载装置和加载方法"
	"CN201910322494.8"		"一种变速器EHC翻转工装"
	"CN201711246808.8"		"一种协作型双臂工业机器人"
	"CN201910198446.2"		"一种大尺寸颗粒塑料3D打印机防滴料喷嘴"
	"CN201910259130.X"		"一种基于虚拟实时电价的电动汽车有序充电控制方法"
	"CN201910238582.X"		"一种分布式电池组均衡控制系统及其控制方法"
	"CN201711249716.5"		"用于铁路凹底平车运输半挂车的锁紧装置及铁路凹底平车"
	"CN201711263785.1"		"一种艇用拖曳声纳的布放回收装置"
	"CN201910167815.1"		"一种可降低垃圾收集重量的水面机器人"
	"CN201711263597.9"		"一种单螺旋桨矢量推进装置"
	"CN201910224964.7"		"一种电力架空线路消缺无人机及其消缺方法"
	"CN201910196261.8"		"一种基于自编码器的飞机油门控制方法"
	"CN201910122310.3"		"一种舰面无线紫外光的无人机助降系统及其助降引导方法"
	"CN201711261198.9"		"垃圾箱的自动安全撑杆装置及其控制方法"
	"CN201910250305.0"		"一种具有起吊构件旋摆功能单起升系统塔式起重机"
	"CN201910233656.0"		"包装袋袋库升降机构"
	"CN201910263334.0"		"一种电增强零价铁厌氧水处理装置与方法"
	"CN201910071101.0"		"油水分离装置及油水分离方法"
	"CN201910276294.3"		"一种基于超临界水氧化反应的含铬污泥处理方法及系统"
	"CN201910283559.2"		"一种抗渗铁尾矿混凝土及其制备方法"
	"CN201910205037.0"		"牙科用氧化铝-氧化锆共晶陶瓷棒及其制备方法"
	"CN201910262430.3"		"一种OLED中间体11-氯-7H-苯并[c]咔唑及其合成方法"
	"CN201711253710.5"		"一种3-氟-5-氯吡啶氧基苯氧丙酰胺类化合物及其应用"
	"CN201711253729.X"		"取代芳基吡唑羧酸类化合物及其用途"
	"CN201910177757.0"		"一种强荧光发射笼状金属化合物及其合成方法"
	"CN201711253731.7"		"一种取代1，3，4噁二唑类化合物及其用途"
	"CN201711253725.1"		"一种含异噻唑环的芳乙酰胺类化合物及其用途"
	"CN201910184456.0"		"一种马桑皮单宁的提取方法及其提取物"
	"CN201910099125.7"		"Ce-Li-MOF锂离子电池负极材料的制备方法及其在制备锂离子电池方面的应用"
	"CN201910124228.4"		"一种磁性衬板及其加工方法"
	"CN201910064843.0"		"一种专用于改性沥青防水卷材的活化废橡胶粉及其制备方法"
	"CN201910123443.2"		"含SiO2的苯并噁嗪/双马来酰亚胺树脂复合材料及其制备方法"
	"CN201910122089.1"		"一种球状纳米MoS2/羟基硅酸盐/双马来酰亚胺树脂复合材料及其制备方法"
	"CN201910009700.X"		"一种适用于中低温保温隔热的非水系防水涂料及其制备方法"
	"CN201910064842.6"		"一种水性高固含、低粘度的强疏水性沥青基防水涂料及其制备方法"
	"CN201910188998.5"		"一种内嵌型化学清蜡球及其制备方法和应用"
	"CN201910189006.0"		"一种担载型化学清蜡球及其制备方法和应用"
	"CN201910279171.5"		"一种节杆菌属细菌高密度发酵培养基"
	"CN201910297167.1"		"一株抑制病毒、促进植物生长的贝莱斯芽孢杆菌及其应用"
	"CN201711256475.7"		"葡萄糖氧化酶-DNAzyme复合水凝胶及其在葡萄糖检测中的应用"
	"CN201910257118.5"		"鉴别动物源性成分的多重荧光PCR方法及试剂盒"
	"CN201910257136.3"		"鉴别动物源性成分的高分辨熔解方法及试剂盒"
	"CN201910177263.2"		"一种全底吹钢包精炼钢液的装置及方法"
	"CN201910110152.X"		"一种稀土元素改性Mo2FeB2基金属陶瓷及其制备方法"
	"CN201910185023.7"		"一种渗碳炉辅料控制系统及其控制方法"
	"CN201910187435.4"		"一种用于热连轧生产线中高温高速磨粒磨损情况下的梯度功能材料"
	"CN201910187441.X"		"一种用于激光制造轧机牌坊和轧辊轴承座复合衬板的粉末材料及其制造方法"
	"CN201711246856.7"		"电解车间通廊运输车的安全运行系统"
	"CN201910233841.X"		"一种在碳纤维表面逐层化学接枝氧化石墨烯的方法"
	"CN201910084122.6"		"施工质量检测系统、补强施工工艺及补强施工装置"
	"CN201910237908.7"		"一种男性防小便飞溅的小便池"
	"CN201711246851.4"		"一种适用于大管径较高落差消能跌水井"
	"CN201711246852.9"		"一种钢筋混凝土基础梁伸缩缝设置的构造"
	"CN201910186270.9"		"一种新能源汽车玻璃及纱窗升降器"
	"CN201910056108.5"		"一种使用钛酸盐体系溶液封口段塞的方法"
	"CN201910339651.6"		"一种压裂示踪模拟实验装置及实验方法"
	"CN201711265595.3"		"一种基于流量计和示功图的抽油井定产模式控制方法"
	"CN201910167970.3"		"一种带有防压死装置的矿用液压支架立柱"
	"CN201910314717.6"		"一种双联或多联的叶轮机转子叶片及具有其的叶轮机"
	"CN201910065096.2"		"一种基于阀位修正的汽轮机全寿命高压缸效率监测方法"
	"CN201910271953.4"		"一种基于低温多效蒸馏法的船用燃气轮机低氮燃烧系统"
	"CN201910160143.1"		"一种可实现任意静止位置反馈外负载力的油缸"
	"CN201910257587.7"		"一种多级减速的减速机"
	"CN201910075694.8"		"一种扁管套管式热回收型热泵空调系统及其工作方法"
	"CN201910262576.8"		"一种基体表面凹凸程度的原位无损测量装置及表征方法"
	"CN201910199682.6"		"一种耐高温转子连续表面径向间隙测量系统及方法"
	"CN201811623556.0"		"一种测量发射筒内减震块变形量的装置及其方法"
	"CN201910153903.6"		"一种用于微型推进器推力测量的低阻力磁悬浮平台"
	"CN201711246831.7"		"基于数字图像处理技术的桥梁挠度检测系统和检测方法"
	"CN201910236527.7"		"基于压缩感知的叶片振动特征辨识方法及系统"
	"CN201910236528.1"		"叶端定时传感器信号序列转位移序列的方法及系统"
	"CN201910070758.5"		"一种基于激光诱发粒子技术的空气流动显示方法"
	"CN201910252858.X"		"一种模拟微型桩刚性连接结构抗滑性能的评价方法"
	"CN201910224747.8"		"便携式动车组异音异响辅助诊断装置"
	"CN201910086615.3"		"一种可溶性腐植酸含量快速检测装置和检测方法"
	"CN201910169952.9"		"基于双轴分离式霍普金森拉压杆多脉宽加载设备控制系统"
	"CN201910198920.1"		"一种混凝土应力-应变全曲线测试装置及工作方法"
	"CN201910151369.5"		"一种流式细胞仪及超分辨率细胞图像的采集方法"
	"CN201910185226.6"		"一种材料表面涂层附着力测试方法及系统"
	"CN201910150032.2"		"一种长波红外多普勒差分干涉仪"
	"CN201910208871.5"		"基于机器视觉的杆状物体表面缺陷检测系统及方法"
	"CN201910143974.8"		"一种单光栅侦测的锥束CT角度序列散射获取方法"
	"CN201910023415.3"		"利用试剂盒配方筛选蛋白质自组装条件的方法"
	"CN201910134602.9"		"一种水浴法裂纹扩展信号的标定装置及标定方法"
	"CN201910160985.7"		"基于暂态电压扰动的变压器套管介损带电检测方法及系统"
	"CN201910161577.3"		"基于活化能迭代修正的油纸绝缘老化状态评估方法及系统"
	"CN201910114886.5"		"一种基于ATE的USB接口类芯片测试方法"
	"CN201910194619.3"		"一种总线控制器电路高温动态老炼装置及方法"
	"CN201910055710.7"		"一种上位锁微动开关的便携式快速检测装置"
	"CN201910130230.2"		"一种机场地勤车辆无线紫外光防撞预警方法"
	"CN201910181080.8"		"一种激光脉冲能量调节装置、方法及多能级脉冲激光器"
	"CN201711265688.6"		"基于冲程比和动态控制图的油井最大产量模式控制方法"
	"CN201910138548.5"		"一种硬盘托架导轨固定结构及服务器"
	"CN201910146036.3"		"一种嵌入式环境应用的多任务构造及处理方法"
	"CN201910064365.3"		"一种基于物理隔离的双机冷备份共享存储系统及方法"
	"CN201910015213.4"		"一种基于用户项目类及评分可靠性的协同过滤方法"
	"CN201910152685.4"		"一种基于FPGA实现相关算法的快速计算方法"
	"CN201811592901.9"		"文字块排序方法、装置、存储介质及电子设备"
	"CN201910107674.4"		"一种高精度的泰语分句方法"
	"CN201910095195.5"		"一种基于后处理技术的提高数字翻译质量的方法"
	"CN201811614911.8"		"一种八路功率合成器的建模方法"
	"CN201910089379.0"		"一种无人驾驶车辆运行安全指数评价方法"
	"CN201910091896.1"		"一种基于高斯过程回归的临界热流密度预测方法"
	"CN201910195352.X"		"一种基于动态啮合力的齿轮副磨损量预测方法"
	"CN201910211393.3"		"一种基于动态强度折减DDA法的边坡稳定性分析系统"
	"CN201910236530.9"		"一种叶端定时信号丢失的识别补全方法"
	"CN201811649030.X"		"一种基于GIS绝缘缺陷诊断的模式识别方法"
	"CN201910046247.X"		"基于共享最近邻的高光谱最优波段选择方法"
	"CN201910065082.0"		"基于迁移学习的车道保持控制方法"
	"CN201910138195.9"		"一种实时图像跟踪方法及系统"
	"CN201910183672.3"		"基于稀疏贝叶斯学习的超声导波多模态分离方法及其系统"
	"CN201910026698.7"		"一种车辆识别的方法及系统"
	"CN201910197130.1"		"一种基于深度卷积神经网络的管纱外观缺陷的分类方法"
	"CN201910104282.2"		"训练模型的方法、装置及设备"
	"CN201910192524.8"		"一种改进粒子群算法的干扰资源分配方法"
	"CN201910125025.7"		"一种智能车间生产管控系统"
	"CN201910181607.7"		"基于生命周期评价的燃煤热电系统环境影响评估方法"
	"CN201910182811.0"		"一种飞机装配协调规则知识管理方法及系统"
	"CN201910128770.7"		"一种基于亲属关系的数据访问权限处理方法和系统"
	"CN201910044555.9"		"基于双路三维卷积神经网络的全自动肝脏肿瘤分割方法"
	"CN201910007194.0"		"基于改进迭代最近点算法的白光数据与CT数据配准方法"
	"CN201910244084.6"		"停车管理方法、系统及存储介质"
	"CN201910148391.4"		"访客访问权限管理方法、设备及可读存储介质"
	"CN201910094343.1"		"一种远程报警监测装置、方法及存储介质"
	"CN201910212594.5"		"一种3D护理情境模拟数字学习系统"
	"CN201910114252.X"		"利用权重基因共表达网络挖掘结直肠癌放疗特异性基因的方法"
	"CN201910114155.0"		"一种基于加权基因共表达网络分析对胃癌潜在生物标志物的筛选方法及其应用"
	"CN201910082263.4"		"一种用餐营养监测系统及营养监测移动送餐车"
	"CN201910315144.9"		"一种透明导电银网格薄膜及其制备方法"
	"CN201910080324.3"		"一种减小电子束径向振荡相位差的方法"
	"CN201910148597.7"		"一种铜铟硫太阳能电池吸收层的制备方法"
	"CN201910275984.7"		"一种基于界面改性剂的钙钛矿太阳电池及其制备方法"
	"CN201910147026.1"		"一种锂离子电池用石墨烯-硅基复合负极材料及其制备方法"
	"CN201910155778.2"		"一种适用于氢燃料电池汽车系统的引射器及其使用方法"
	"CN201910145731.8"		"降低接地装置冲击阻抗的电容补偿型接地体及制备方法"
	"CN201910173202.9"		"800℃工作环境下电热储能炉穿墙绝缘套管的冷却装置"
	"CN201910245943.3"		"一种变电站用直流电源故障快速隔离装置及隔离方法"
	"CN201910251524.0"		"一种具有分布式直流耗能装置的风电柔性直流送出系统"
	"CN201910159000.9"		"蓄电池放电的方法、装置及其存储介质和设备"
	"CN201910281434.6"		"拟合负载特性的双助力机构形式的蜗杆-斜齿轮传动机构"
	"CN201910252927.7"		"一种零电压零电流开关三电平直流变换器"
	"CN201910232397.X"		"一种三电平T字型拓扑结构以及单相逆变器和三相逆变器"
	"CN201910088567.1"		"基于边缘计算的异构物联网认证方法、物联网安全平台"
	"CN201910164490.1"		"车路协同系统及其数据安全传输方法"
	"CN201711347898.X"		"手机式实时在线网络身份证"
	"CN201910301194.1"		"一种基于卡尔曼滤波的超宽带室内定位系统及方法"
	"CN201910276218.2"		"一种常温常压下利用微波激发气体产生等离子体的方法"
"西安华域网络文化发展有限公司"	"CN201910394195.5"		"一种区块链数据同步方法、装置、介质和电子设备"
"西安塔力科技有限公司"	"CN201910426155.4"		"一种IFC模型构件空间信息在Web显示的方法"
"西安塔力科技有限公司"	"CN201910426154.X"		"一种对基于IFC格式的BIM模型进行空间操作的方法"
"西安奥卡云数据科技有限公司"	"CN201810672195.2"		"一种超融合多副本加速存储系统"
"西安奥卡云数据科技有限公司"	"CN201811021164.7"		"一种计算机系统的测试方法"
"西安奥卡云数据科技有限公司"	"CN201811020553.8"		"一种可并发控制的计算机系统"
"西安奥卡云数据科技有限公司"	"CN201910503721.7"		"一种NVMe-oF用户空间直通后端存储的方法及系统"
"沈阳东软智能医疗科技研究院有限公司"	"CN201910564097.1"		"识别主动脉血管的方法、装置及设备"
"沈阳东软智能医疗科技研究院有限公司"	"CN201910553962.2"		"梗死灶区域检测方法、装置、存储介质及设备"
"沈阳东软智能医疗科技研究院有限公司"	"CN201910553990.4"		"磁共振图像校正方法、装置、存储介质及设备"
"沃优科技有限公司"	"CN201911053118.X"		"基于物联网用于石油勘探的智能钻探设备"
"沃优科技有限公司"	"CN201911053129.8"		"一种基于物联网的可燃气体探测报警装置"
"华为技术有限公司"	"CN03159261.9"		"热交换器换热单元的制作方法"
"华为技术有限公司"	"CN03159261.9"		"热交换器换热单元的制作方法"
"华为技术有限公司"	"CN200410039885.2"		"一种正电源输入负载上电缓启动的电路"
"华为技术有限公司"	"CN200410039885.2"		"一种正电源输入负载上电缓启动的电路"
	"CN200510043171.3"		
"华为技术有限公司"	"CN200610060046.8"		"通信设备的散热系统"
"华为技术有限公司"	"CN200610060046.8"		"通信设备的散热系统"
	"CN200720142393.5"	"20081112"	
"西安凯士电子科技有限公司"	"CN201020164655.X"	"20101027"	"低功耗多接口SD卡存储模块"
"中国通信建设第二工程局有限公司"	"CN201020510804.3"	"20110413"	"一种室外高空天馈线系统用机械吊装装置"
"中国通信建设第二工程局有限公司"	"CN201020510804.3"	"20110413"	"一种室外高空天馈线系统用机械吊装装置"
"中国通信建设第二工程局有限公司"	"CN201020510843.3"	"20110413"	"一种天线方位角测量装置"
"中国通信建设第二工程局有限公司"	"CN201020510843.3"	"20110413"	"一种天线方位角测量装置"
"中国通信建设第二工程局有限公司"	"CN201020510758.7"	"20110413"	"一种通信天线正前方及中心线定位装置"
"中国通信建设第二工程局有限公司"	"CN201020510758.7"	"20110413"	"一种通信天线正前方及中心线定位装置"
"中国通信建设第二工程局有限公司"	"CN201020510585.9"	"20110413"	"一种通信天线水平定位测量装置"
"中国通信建设第二工程局有限公司"	"CN201020510585.9"	"20110413"	"一种通信天线水平定位测量装置"
"中国通信建设第二工程局有限公司"	"CN201020510810.9"	"20110420"	"通信光缆施工用后向散射曲线图制作系统"
"中国通信建设第二工程局有限公司"	"CN201020510810.9"	"20110420"	"通信光缆施工用后向散射曲线图制作系统"
"中国通信建设第二工程局有限公司"	"CN201020510832.5"	"20110525"	"通信工程施工用手动刮漆器"
"中国通信建设第二工程局有限公司"	"CN201020510832.5"	"20110525"	"通信工程施工用手动刮漆器"
"中国通信建设第二工程局有限公司"	"CN201020510583.X"	"20110601"	"通信工程施工用电动刮漆器"
"中国通信建设第二工程局有限公司"	"CN201020510583.X"	"20110601"	"通信工程施工用电动刮漆器"
"中国通信建设第二工程局有限公司"	"CN201020636082.6"	"20110706"	"一种光纤连接器陶瓷芯更换装置"
"中国通信建设第二工程局有限公司"	"CN201020636082.6"	"20110706"	"一种光纤连接器陶瓷芯更换装置"
"中国通信建设第二工程局有限公司"	"CN201020636118.0"	"20110706"	"一种简易式光纤连接器陶瓷芯更换装置"
"中国通信建设第二工程局有限公司"	"CN201020636118.0"	"20110706"	"一种简易式光纤连接器陶瓷芯更换装置"
"中国通信建设第二工程局有限公司"	"CN201020635910.4"	"20110803"	"基于中频开关信号发生器的微波通信用链路分析仪"
"中国通信建设第二工程局有限公司"	"CN201020635910.4"	"20110803"	"基于中频开关信号发生器的微波通信用链路分析仪"
"中国通信建设第二工程局有限公司"	"CN201020636117.6"	"20110803"	"中频开关信号发生器"
"中国通信建设第二工程局有限公司"	"CN201020636117.6"	"20110803"	"中频开关信号发生器"
"中国通信建设第二工程局有限公司"	"CN201020635893.4"	"20110817"	"中频开关信号发生器用开关电路"
"中国通信建设第二工程局有限公司"	"CN201020635893.4"	"20110817"	"中频开关信号发生器用开关电路"
"陕西凯笙信息技术有限公司"	"CN201120524824.0"	"20120912"	"一种旋转固紧装置"
"陕西凯笙信息技术有限公司"	"CN201120529562.7"	"20120912"	"一种便于携带的折叠灯"
"陕西凯笙信息技术有限公司"	"CN201120524837.8"	"20120912"	"一种易安装的LED灯板"
"陕西凯笙信息技术有限公司"	"CN201120528612.X"	"20121003"	"一种易安装的伸缩固定管"
"陕西凯笙信息技术有限公司"	"CN201120529653.0"	"20121003"	"一种无线门控门铃"
