"ID"	"Chinese_title"	"Chinese_periodical_name"	"years"	"Chinese_keyword"
"QKC20202020102200086766"	"整流装置48脉波整流原理及其应用"	"集成电路应用"	"2020"	"控制技术%整流变压器%晶闸管整流%同相逆并联"
"QKC20202020102200108173"	"工业安全监控与管理系统"	"仪器仪表用户"	"2020"	"工业安全%监控与管理%一体化主机"
"QKC20202020102200131052"	"LED-UV固化凹印油墨组成及各组分对性能的影响"	"中国石油和化工标准与质量"	"2020"	"预聚物%活性稀释剂%光引发剂%颜料%助剂"
"QKC20202020102200132293"	"商业银行内部审计在数据治理中发现的主要问题和应对策略"	"经济管理文摘"	"2020"	"商业银行%数据治理%内部审计%组织架构%应对策略"
"QKC20202020102200133608"	"以过硬品质 打赢数字化战""疫"""	"质量与认证"	"2020"	
"QKC20202020110200003424"	"试分析物联网技术在高速公路隧道机电设备维护管理中的应用"	"居舍"	"2020"	"隧道工程%机电设备%维护管理%物联网技术%应用"
"QKC20202020110200003835"	"医疗器械企业全面预算管理的困境及对策探析"	"企业改革与管理"	"2020"	"医疗器械%全面预算%预算管理"
"QKC20202020110200013622"	"烧失量自动称量系统的设计及研制"	"水泥"	"2020"	"烧失量%称量系统%自动化"
"QKC20202020110200013941"	"松山湖中国IC创新高峰论坛的""十年芯""和""新十年"""	"中国集成电路"	"2020"	
"QKC20202020110200025575"	"制冷AI控制系统助力整车厂节能降耗"	"汽车制造业"	"2020"	
"QKC20202020110200056208"	"浅谈国企成本精细化管理存在的问题及策略"	"中国产经"	"2020"	"国有企业%成本管理%精细化管理%问题%解决措施"
"QKC20202020110200085197"	"关于集团公司财务风险管理的探讨"	"纳税"	"2020"	"财务风险%资产管理%风险应对"
"QKC20202020110900002126"	"物联网终端功耗评估方法研究"	"电子质量"	"2020"	"功耗%终端自身因素%外部环境因素%持续工作能力"
"QKC20202020110900034613"	"关于上市公司行政组织科学定编的思考"	"企业改革与管理"	"2020"	"岗效分析%宏观定编%微观定编"
"QKC20202020110900043390"	"物联网技术在工业自动化中的应用研究"	"工程技术研究"	"2020"	"物联网%工业自动化%关键技术"
"QKC20202020110900046655"	"智慧城市密码应用解决方案"	"信息安全与通信保密"	"2020"	"智慧城市%商用密码%物联网标识%数据安全治理"
"QKC20202020110900058774"	"思创医惠打造智慧园区深化智慧城市物联网应用"	"中国自动识别技术"	"2020"	
"QKV20182019070300072414"	"集成电路的假冒翻新现状"	"水电科技"	"2018"	"电子元器件%DPA%供应商管理"
"QKV20192019042500041219"	"基于汽车涂装新材料与新技术的探究"	"名城绘"	"2019"	"汽车%涂装%新材料%新技术"
"QKV20192019042900655819"	"云会计问题研究"	"现代营销:学苑版"	"2019"	"大数据时代%云会计%战略管理会计%问题%对策"
"QKV20192019052900013693"	"硬脊膜外麻醉导管的研制与临床应用"	"华东科技(综合)"	"2019"	"硬脊膜外麻醉导管%设计与制作%临床应用"
"QKV20192019052900040269"	"人工智能在民用安防行业的应用现状及发展方向"	"电子乐园"	"2019"	"人工智能%民用安防%现状%发展"
"QKV20192019052900108889"	"基于物联网的环境监控系统设计与实现"	"信息与电脑"	"2019"	"物联网%环境监控系统%串行网络"
"QKV20192019052900109925"	"基于大数据与物联网的智慧文物修复保护系统"	"信息与电脑"	"2019"	"物联网%大数据%博物馆%文物修复保护%智慧文物修复保护系统"
"QKV20192019061000025330"	"无线充电RX端用低损耗镍锌铁氧体材料及磁片介绍"	"磁性元件与电源"	"2019"	"镍锌铁氧体材料%无线充电%铁氧体磁片%电磁性能"
"QKV20192019061000076679"	"人工智能背景下企业财务转型探索"	"现代商业"	"2019"	"人工智能%企业财务%转型"
"QKV20192019061000213570"	"大数据管理系统在企业管理中的应用"	"葛洲坝集团科技"	"2019"	"大数据%数据资产%企业管理"
"QKV20192019070300005719"	"物联网技术在智能交通领域中的应用"	"信息周刊"	"2019"	"物联网%智能交通%应用"
"QKV20192019070300012516"	"计算机网络中大数据与人工智能技术的应用"	"信息周刊"	"2019"	"计算机网络%大数据%人工智能技术%应用"
"QKV20192019070300105867"	"财务估值与新兴业务企业中的融合-以投资美国初创B公司为例"	"经济视野"	"2019"	"财务投资转型%创新业务估值%协同效应"
"QKV20192019071800006929"	"关于大数据的视频图像侦查的研究"	"信息周刊"	"2019"	"图像侦查%摘要文件解析%视频分析算法"
"QKV20192019071800023278"	"浅谈工业电气自动化控制中变频调速技术的应用"	"电子乐园"	"2019"	"工业电气%自动化控制%变频调速技术%应用"
"QKV20192019071800141105"	"探究大数据时代资金会计的岗位特点"	"新财经"	"2019"	"大数据时代%资金会计%岗位特点"
"QKV20192019081500001697"	"大数据时代下计算机软件技术的应用"	"信息周刊"	"2019"	"大数据%计算机软件"
"QKV20192019081500002963"	"大数据在电信移动通信网络优化中的应用"	"信息周刊"	"2019"	"大数据技术%移动通信%网络优化%网络数据"
"QKV20192019081500004472"	"健康大数据应用方向研究"	"信息周刊"	"2019"	"健康%医疗%大数据%辅助诊疗%医疗监管%健康服务"
"QKV20192019081500007663"	"大数据时代计算机软件技术的开发与应用探讨"	"信息周刊"	"2019"	"大数据时代%计算机软件技术%开发%应用"
"QKV20192019081500009953"	"大数据环境下技术创新管理"	"信息周刊"	"2019"	"大数据环境%技术创新%管理方法"
"QKV20192019081500016054"	"计算机大数据技术在城市电力节能中的应用"	"信息周刊"	"2019"	"计算机大数据技术%城市电力节能%应用"
"QKV20192019081500017402"	"计算机通信技术与电子信息在人工智能领域的实践应用"	"信息周刊"	"2019"	"计算机通信技术%电子信息%人工智能领域"
"QKV20192019081500018329"	"5G移动通信技术下的物联网时代"	"信息周刊"	"2019"	"5G移动通信技术%物联网%应用研究"
"QKV20192019081500023976"	"大数据时代背景下计算机网络安全防范应用"	"信息周刊"	"2019"	"大数据时代%计算机%网络安全%防范%应用"
"QKV20192019081500027260"	"大数据时代下的网络安全问题分析"	"信息周刊"	"2019"	"大数据时代%网络安全%问题"
"QKV20192019081500033999"	"大数据分析在移动通信网络优化中的应用研究"	"信息周刊"	"2019"	"大数据分析%移动通信%网络优化"
"QKV20192019081500035457"	"大数据分析在移动通信网络优化中的应用"	"信息周刊"	"2019"	"大数据分析%移动通信网络%优化%应用"
"QKV20192019081500036037"	"物联网形势下的5G通信技术应用"	"信息周刊"	"2019"	"物联网%5G通信技术%应用"
"QKV20192019081500038883"	"移动网络优化中的大数据技术分析"	"信息周刊"	"2019"	"移动网络%优化%大数据技术"
"QKV20192019081500041376"	"大数据时代人工智能在计算机网络技术中的应用"	"信息周刊"	"2019"	"人工智能%计算机网络%大数据"
"QKV20192019081500042876"	"计算机人工智能识别关键技术及运用"	"信息周刊"	"2019"	"计算机%人工智能识别%计算机系统%扫描设备"
"QKV20192019081500044569"	"5G时代物联网业务发展与智能化应用"	"信息周刊"	"2019"	"5G通信技术%物联网产业链%推动发展途径"
"QKV20192019081500047023"	"大数据环境下计算机信息处理技术的应用及实践要点分析"	"信息周刊"	"2019"	"大数据%计算机%数据存储"
"QKV20192019081500048154"	"大数据时代下的计算机网络安全"	"信息周刊"	"2019"	"大数据时代下%计算机%网络安全"
"QKV20192019081500140446"	"智能制造技术在卫品行业的应用"	"生活用纸"	"2019"	"智能制造技术%应用%生产工艺%卫生用品%生产设备%产品质量%经营管理%柔性制造"
"QKV20192019081500224795"	"基于大数据的智能电网及仪表信息安全入侵检测方法"	"城市周刊"	"2019"	"大数据%智能电表%入侵检测"
"QKV20192019081500340246"	"刍议大数据背景下企业财务管理模式的创新"	"商讯.商业经济文荟"	"2019"	"大数据%企业财务管理%创新"
"QKV20192019083000000690"	"基于5G移动通信技术的物联网发展趋势探讨"	"信息周刊"	"2019"	"5G移动通信技术%物联网技术%应用分析"
"QKV20192019083000015732"	"浅析电石渣在氨碱法纯碱生产中的循环利用"	"市场调查信息(综合版)"	"2019"	"产业%氨碱法%生产纯碱%电石渣%价值利用"
"QKV20192019083000018544"	"汽车涂装水性免中涂工艺的应用探讨"	"中国战略新兴产业(理论版)"	"2019"	"汽车%水性免中涂工艺%空调%探究"
"QKV20192019083000026954"	"绿色精细化工的关键技术研究"	"中国战略新兴产业(理论版)"	"2019"	"绿色%精细化工%关键技术"
"QKV20192019083000027030"	"5G 移动通信技术发展现状及展望"	"信息周刊"	"2019"	"移动通信%5G%发展现状"
"QKV20192019083000048634"	"快速路设计品质提升与新技术、新材料应用"	"江苏交通科技"	"2019"	"快速路%技术标准%慢行交通系统%新材料%BIM%技术"
"QKV20192019083000053359"	"风险管理在医疗器械设计开发中的应用"	"科学大众"	"2019"	"风险管理的应用%风险管理的模式%医疗器械设计与开发"
"QKV20192019083000066637"	"零售企业税务风险管理探析"	"新财经"	"2019"	"零售企业%税务风险%内控管理"
"QKV20192019091600039906"	"现代建筑新材料和新技术的应用与材料设计"	"经济技术协作信息"	"2019"	"材料设计%现代建筑%新技术%新材料%应用%高性能混凝土%清水混凝土%工业化设计"
"QKV20192019091600121692"	"智能化技术在电气工程自动化控制中的应用"	"今日自动化"	"2019"	"智能化技术%电气工程%自动化控制%应用"
"QKV20192019091600142364"	"大数据背景下企业内部审计创新策略"	"商讯.商业经济文荟"	"2019"	"大数据%内部审计%企业%社会信息化"
"QKV20192019092600057181"	"基于信息化的大型企业集团安全生产管理升级"	"国企管理"	"2019"	"能源%安健环%信息化"
"QKV20192019101700009511"	"物联网和大数据技术在电力安全管控中的应用"	"电子乐园"	"2019"	"物联网%大数据"
"QKV20192019101700015431"	"探讨节能型技术在风景园林施工中的应用"	"信息周刊"	"2019"	"节能型技术%风景园林施工%应用"
"QKV20192019101700026397"	"大数据时代对国际贸易的影响探析"	"信息周刊"	"2019"	"国际贸易%大数据时代%影响探析"
"QKV20192019101700026426"	"探究大数据的视频智能分析系统的运用"	"电子乐园"	"2019"	"大数据时代%视频智能分析系统%运用"
"QKV20192019101700028054"	"大数据应用架构下视频监控云存储发展"	"中国战略新兴产业(理论版)"	"2019"	"大数据应用%视频监控%云储存"
"QKV20192019101700034985"	"利用""大数据""技术做好电力企业监督工作"	"电子乐园"	"2019"	"大数据%电力与电力监管%电力企业"
"QKV20192019101700038452"	"试论应用于物联网设备的无线射频识别定位技术"	"信息周刊"	"2019"	"物联网%无线射频技术%识别定位"
"QKV20192019101700141829"	"细化源头体系推进--维修人员培训精细化管理思考"	"中国民用航空"	"2019"	"民航维修业%精细化管理%人员培训%民航维修企业%源头%管理创新%中国民航业%移动互联网"
"QKV20192019110700007841"	"人工智能技术在电气自动化控制中的应用分析"	"信息周刊"	"2019"	"人工智能技术%电气自动化%控制%应用%作用"
"QKV20192019110700009491"	"基于LoRa与NB-IoT技术开启物联网新格局探析"	"中国战略新兴产业(理论版)"	"2019"	"LoRa%NB-IoT%物联网"
"QKV20192019110700020608"	"贵州省综合客运枢纽建设要点分析研究"	"中华建设"	"2019"	"客运枢纽建设%经济社会发展%基础设施"
"QKV20192019110700021906"	"环境监测市场化若干问题的思考"	"信息周刊"	"2019"	"环境监测%市场化%若干问题%思考"
"QKV20192019110700028425"	"机械加工领域中智能制造技术与系统可行性研究"	"中国战略新兴产业(理论版)"	"2019"	"机械加工%智能制造技术%可行性"
"QKV20192019110700031692"	"机械电子工程与人工智能的关系探微"	"中国战略新兴产业(理论版)"	"2019"	"机械电子工程%人工智能%关系"
"QKV20192019110700127331"	"初探石油化工装置检修的安全管理"	"石油石化物资采购"	"2019"	"石油化工%装置检修%安全管理"
"QKV20192019110700146453"	"基于大数据的市场营销分析"	"经济学"	"2019"	"大数据时代%市场营销%机遇%挑战%策略"
"QKV20192019111900008273"	"智能制造领域研究现状及未来趋势分析"	"中国战略新兴产业(理论版)"	"2019"	"智能制造%研究现状%未来趋势"
"QKV20192019111900009525"	"大数据在汽车售后服务各领域应用探析"	"汽车世界"	"2019"	"售后服务%数据应用%服务系统"
"QKV20192019111900016823"	"传染性法氏囊病活疫苗与鸡痘活疫苗联合免疫效果研究"	"养禽与禽病防治"	"2019"	"鸡传染性法氏囊病%鸡痘%联合免疫"
"QKV20192019111900019919"	"建筑工程中的深基坑支护施工关键技术分析"	"中国航班"	"2019"	"建筑工程%深基坑支护%施工关键技术分析"
"QKV20192019111900020685"	"物联网时代人工智能机器人的发展思考"	"中国战略新兴产业(理论版)"	"2019"	"物联网时代%人工智能%机器人%发展"
"QKV20192019111900039500"	"关于医药企业应收账款管理问题的探讨"	"智富时代"	"2019"	"应收账款%风险管理"
"QKV20192019111900079737"	"人工智能创作物著作权问题的思考"	"中小企业管理与科技"	"2019"	"人工智能%创作物%著作权"
"QKV20192019111900083974"	"探讨企业内部审计的信息化建设"	"经济视野"	"2019"	"企业%内部审计%信息化%财务管理"
"QKV20192019111900139141"	"融媒体时代的出版实践"	"新一代(理论版)"	"2019"	"融合出版%媒介融合%新媒体%融媒体%图书出版物%数字出版物%大数据%云计算"
"QKV20192019111900146835"	"云存储在城市轨道交通的应用"	"信息与电脑"	"2019"	"云存储%轨道交通%云计算"
"QKV20192019121200010172"	"新能源汽车产业发展技术创新能力的对策研究"	"信息周刊"	"2019"	"新能源%汽车业发展%技术创新能力%对策研究"
"QKV20192019121200028289"	"新形势下商业银行的财务转型探索与实践"	"市场周刊&#183;理论版"	"2019"	"新形势%商业银行%财务转型"
"QKV20192019121200034017"	"浅谈智能制造与机器人焊接技术的集成与应用"	"市场周刊&#183;理论版"	"2019"	"智能化%机器人%焊接技术%集成与应用"
"QKV20192019121200040394"	"浅谈高新技术企业会计核算的信息化管理"	"市场周刊&#183;理论版"	"2019"	"高新技术企业%会计核算%信息化管理"
"QKV20192019121200119154"	"中央空调节能技术分析与探讨"	"中小企业管理与科技"	"2019"	"中央空调%节能理念%技术分析"
"QKV20192019121200123981"	"自动化机械制造的未来发展分析"	"中国机械"	"2019"	"自动化机械制造%未来发展%预测解析"
"QKV20192019121200193809"	"简析大数据背景下财务会计向管理会计转型"	"经济视野"	"2019"	"大数据背景%财务会计%管理会计%转型"
"QKV20192019121200194101"	"大数据背景下企业会计信息化发展的思考"	"经济视野"	"2019"	"大数据%企业会计%信息化发展%思考"
"QKV20192019121200255387"	"医药化工区挥发性有机废气及防治研究"	"临床医药文献杂志(电子版)"	"2019"	"医药化工%挥发性%有机废气%防治研究"
"QKV20192019121200294972"	"基于燃气安全风险的大数据预警模型分析"	"信息与电脑"	"2019"	"燃气安全风险%大数据%预警模型"
"QKV20192019122500003316"	"基于大数据时代建筑企业管理创新研究"	"信息周刊"	"2019"	"大数据时代%建筑企业%管理创新"
"QKV20192019122500006297"	"移动云平台数据采集方法研究"	"信息周刊"	"2019"	"云平台%数据采集%移动OneNET%工业联网"
"QKV20192020010700006642"	"关于互联网消费金融商业模式与创新监管对策的研究"	"市场周刊&#183;理论版"	"2019"	"互联网消费金融%商业模式%创新监管%对策"
"QKV20192020010700007514"	"电子车牌在智慧交通中的应用研究"	"信息周刊"	"2019"	"电子车牌%智慧交通%射频识别%物联网"
"QKV20192020010700024779"	"大数据技术在出版产业中的应用"	"电脑知识与技术:学术版"	"2019"	"大数据%出版%数字出版%传统出版%融合发展%知识服务"
"QKV20192020010700039289"	"现代建筑项目工程中的施工环境管理分析"	"信息周刊"	"2019"	"现代建筑项目工程建设%施工环境管理%重要性%环境污染%策略"
"QKV20192020042800034264"	"基于大数据时代企业人力资源管理变革的分析"	"市场周刊·理论版"	"2019"	"人力资源管理%大数据时代变革%发展趋势"
"QKV20192020042800035335"	"加强自然保护区生态环境保护的有效途径"	"信息周刊"	"2019"	"自然保护区%生态环境%保护"
"QKV20192020042800036133"	"高频电化学水处理技术在电厂循环水处理中的应用"	"电子乐园"	"2019"	"高频电化学%水处理技术%电厂循环水处理"
"QKV20192020042800046645"	"财务共享模式对内部控制和内部审计带来的影响浅析"	"经济与社会发展研究"	"2019"	"财务共享%内部控制%内部审计"
"QKV20192020042800049379"	"大数据环境下的电力营销信息化建设探讨"	"电子乐园"	"2019"	"大数据%电力营销%信息化建设"
"QKV20192020042800053803"	"电力全业务统一数据中心建设的思考"	"电子乐园"	"2019"	"电网大数据%同一数据%中心建设"
"QKV20192020042800056235"	"机电一体化技术的发展和应用探究"	"市场周刊·理论版"	"2019"	"机电一体化技术%发展%应用"
"QKV20192020042800064499"	"泛在电力物联网建设的理解与思考"	"电子乐园"	"2019"	"泛在电力物联网%三型两网%建设%分析"
"QKV20192020042800084744"	"基于大数据下的民航收入结算系统与风险监控的模式探讨"	"中国航班"	"2019"	"民航业%收入结算%风险控制%大数据"
"QKV20192020042800084953"	"浅析财富管理行业的大数据应用"	"经济与社会发展研究"	"2019"	"财富管理%大数据%价值分析%优化对策"
"QKV20192020042800155450"	"大数据背景下企业财务管理问题及解决对策"	"中小企业管理与科技"	"2019"	"大数据%企业财务管理%问题%解决对策"
"QKV20192020042800247517"	"大数据技术的应用及发展趋势探讨"	"电脑知识与技术:学术版"	"2019"	"大数据技术%应用%发展趋势"
"QKV20192020042800350358"	"石墨烯电声换能器的设计与对比"	"城市周刊"	"2019"	"电声换能%石墨烯%热致发声%发声器件%频响曲线"
"QKV20192020042800412720"	"机电一体化技术在智能制造中的运用探究"	"今日自动化"	"2019"	"机电一体化%技术%智能制造%运用%探究"
"QKV20192020042800505736"	"铝模板在高层建筑施工中的应用"	"建筑发展"	"2019"	"铝模板%高层建筑%建筑施工%应用"
"QKV20192020042800510939"	"基于大数据分析的数控系统成套出厂检测"	"数控机床市场"	"2019"	"大数据分析%成套出厂检测%iNCCIoud"
"QKV20192020042800558336"	"某数据中心冷站设计与运行策略"	"中国优秀数据中心"	"2019"	"数据中心%二级泵系统控制%运行策略"
"QKV20192020042800578875"	"新时期汽车内饰的新材料使用"	"汽车世界"	"2019"	"汽车内饰面料%新材料%新技术"
"QKV20192020042800615859"	"大数据时代财务共享服务中心云平台的构建与运用策略"	"科学大众"	"2019"	"大数据时代%财务%共享服务中心平台%构建%运用"
"QKV20192020042800618516"	"浅议大数据中的管理资源观"	"科学大众"	"2019"	"大数据%管理%资源观"
"QKV20192020042800688737"	"浅谈绿色精细化工可持续发展的关键"	"石油石化物资采购"	"2019"	"精细化工%可持续发展%推进措施"
"QKV20192020060400178775"	"逐梦路上 永不止步-上海新时达电气股份有限公司总裁 纪德法"	"现代工商"	"2019"	"检测实验室%智能制造%控制驱动%党的领导%邓小平南巡讲话%上市公司%民营企业家%互联网"
"QKV20192020060400204010"	"定向钻在海底管道登陆中的应用实例"	"石油石化物资采购"	"2019"	"海洋石油工程%管道登陆%定向钻%底拖法%管线铺设%浮拖法%环境保护要求%大管径"
"QKV20192020070300009576"	"""AI""时代的来临对会计人员的影响研究"	"营销界(理论与实践)"	"2019"	"%会计人员%影响%研究"
"QKV20192020072700095758"	"Anime4K算法在广电超分辨率中的应用分析"	"市场周刊·理论版"	"2019"	"超分辨率%人工智能%Anime4K算法"
"QKV20202020042800573322"	"张晓鸥:应用区块链技术"	"新理财:公司理财"	"2020"	"区块链技术%虚拟现实%人工智能%机器人技术%物联网%移动互联网%计算机领域%创新性"
"QKV20202020042800729146"	"兽用疫苗抗原分离纯化技术"	"畜牧兽医科学(电子版)"	"2020"	"兽用疫苗%抗原分离%纯化技术"
"QKV20202020051100112027"	"5G+AloT趋势下,智慧社区的发展机遇与趋势"	"中国安防"	"2020"	"人工智能%智慧社区%新机遇%趋势"
"QKV20202020051100224630"	"基于NB-IoT的智慧消防平台设计"	"信息与电脑"	"2020"	"NB-IoT%物联网%智慧消防"
"QKV20202020052500098224"	"5G助力应急信息化飞跃发展"	"劳动保护"	"2020"	"高清网络摄像机%通讯技术%人工智能%中兴通讯%物联网%云计算%大数据%视频会议终端"
"QKV20202020052500117384"	"大华AloT助力智慧社区"	"智能建筑"	"2020"	"人工智能%视频大数据%AI技术%安防发展%物联网感知%安防行业%智慧社区%数字化"
"QKV20202020060400111624"	"新时期我国国有企业混合所有制改革与运营发展路径探索-以中国重汽为例"	"经济视野"	"2020"	"国企改革%混合所有制%发展路径"
"QKV20202020061900087259"	"注射剂一致性评价关键技术要点"	"流程工业"	"2020"	"一致性评价%中共中央办公厅%关键技术要点%国务院办公厅%审批制度改革%关键质量属性%药品医疗器械%研发项目"
"QKV20202020061900102423"	"基于多CPU架构的车联网T-BOX设计"	"科学与信息化"	"2020"	"车联网%T-BOX%系统架构"
"QKW20192019012200045175"	"全铝家具的现状分析和趋势研究"	"装饰装修天地"	"2019"	"全铝家具%优势%趋势"
"QKW20192019050600015675"	"简析会计信息化对企业财务管理的影响"	"企业文化(中旬刊)"	"2019"	"会计信息化%财务管理%影响"
"QKW20192019050700018260"	"关于我国环境保护税的几点浅析"	"现代经济信息"	"2019"	"环境保护税%污染物%污染行业"
"QKW20192019051400055548"	"浅议企业财务会计向管理会计的转型"	"现代经济信息"	"2019"	"财务会计%管理会计%有效策略"
"QKW20192019052100012644"	"城市污水处理存在的问题与解决措施"	"装饰装修天地"	"2019"	"城市污水处理%问题%措施"
"QKW20192019052100054370"	"大数据时代企业财务核算与管理分析"	"财讯"	"2019"	"大数据%财务核算%财务管理"
"QKW20192019052100065062"	"信息化环境下商业银行内审工作转型的几点思考"	"管理学家"	"2019"	"信息化%审计%转型%风险"
"QKW20192019052100090472"	"分析石油储罐无损检测技术"	"数码世界"	"2019"	"石油储罐%无损检测%技术分析"
"QKW20192019052100096141"	"浅谈自动控制技术在垃圾焚烧发电厂飞灰处理中的应用"	"数码世界"	"2019"	"垃圾焚烧发电厂%飞灰%自动控制"
"QKW20192019052900026277"	"钣金加工的机械化自动化研究"	"中国高新区"	"2019"	"钣金加工%机械化%自动化"
"QKW20192019061100183507"	"浅谈大数据时代下财务管理工作"	"中国乡镇企业会计"	"2019"	"大数据%财务管理"
"QKW20192019061100192547"	"人工智能推动网络精准营销领域发展"	"数码世界"	"2019"	"人工智能%网络营销%大数据"
"QKW20192019061100204315"	"新形势下电商企业财务管理模式创新路径探析"	"新商务周刊"	"2019"	"新形势%电商企业%财务管理"
"QKW20192019062500017664"	"基于推荐算法的大数据精准营销"	"信息技术与标准化"	"2019"	"大数据%人工智能%推荐算法%精准营销"
"QKW20192019062500017666"	"大数据风控技术在普惠金融中的探索与实践"	"信息技术与标准化"	"2019"	"普惠金融%大数据平台%大数据风控%机器学习%数据挖掘%风险预警"
"QKW20192019070200070294"	"环境规制工具影响污染产业投资区位的比较研究 -基于空间视角的分析"	"商情"	"2019"	"成本型环境规制%投资型环境规制%公众参与型环境规制%空间规制%污染产业投资"
"QKW20192019071000022901"	"基于大数据的智能化公交实时调度和管理技术研究"	"数码世界"	"2019"	"云计算%大数据%公共交通%智能化调度和管理"
"QKW20192019071000023990"	"快速响应型5G智能基站建设探析"	"数码世界"	"2019"	"5G%无线通信%智能基站%建设"
"QKW20192019071000031799"	"大数据环境下企业财会工作的创新思考"	"财会学习"	"2019"	"大数据环境%财会工作%创新思考"
"QKW20192019071000062616"	"释放大数据潜能智慧城市建设提速"	"中国公共安全(综合版)"	"2019"	
"QKW20192019071600052097"	"企业会计核算存在的问题及改进措施 - 以制造业为例"	"中国商论"	"2019"	"制造企业%会计核算%会计信息"
"QKW20192019072300053539"	"浅析文书档案管理工作的创新"	"办公室业务"	"2019"	"文书档案%管理%创新"
"QKW20192019080600029467"	"大数据下国有企业工会财务内部控制问题的分析与对策"	"中国商论"	"2019"	"大数据%国有企业%工会财务"
"QKW20192019080600089048"	"探究智能制造时代机械设计技术的几点研究"	"中国科技投资"	"2019"	"智能制造%机械设计%技术优化"
"QKW20192019082200006337"	"大数据时代国有企业党建信息化建设分析"	"各界"	"2019"	"大数据时代%国有企业%党建信息化建设"
"QKW20192019082200013645"	"南钢基于大规模定制的精益化成本管理实践"	"中国钢铁业"	"2019"	"定制%精益化%成本管理%持续降本"
"QKW20192019082200065908"	"关于大数据对金融统计的影响探究"	"消费导刊"	"2019"	"大数据%金融统计%影响%分析"
"QKW20192019082800041305"	"大数据背景下企业全面预算管理发展策略探讨"	"现代经济信息"	"2019"	"大数据%全面预算管理%发展策略"
"QKW20192019090400000278"	"大数据时代下的财务分析研究"	"财会学习"	"2019"	"大数据%财务分析%企业"
"QKW20192019090400037593"	"大数据驱动全面预算管理优化"	"新理财(公司理财)"	"2019"	
"QKW20192019090400044736"	"""一带一路""沿路国家纸浆与纸和纸板供需状况"	"造纸信息"	"2019"	
"QKW20192019090400057298"	"大数据时代财务管理探析"	"现代经济信息"	"2019"	"大数据时代%企业%财务管理"
"QKW20192019090400059295"	"企业信息化对企业财务管理的影响及对策"	"新商务周刊"	"2019"	"企业%财务管理%信息化%影响%对策"
"QKW20192019091100017119"	"大数据时代下企业人力资源管理创新研究"	"商情"	"2019"	"大数据时代%人力资源%管理创新"
"QKW20192019091100017924"	"大数据背景下企业财务管理信息化发展的创新研究"	"商情"	"2019"	"大数据%企业财务管理%信息化"
"QKW20192019091100027060"	"大型数据仓库项目ODS层的系统设计"	"数码世界"	"2019"	"大数据%ODS"
"QKW20192019091100050828"	"新型轮胎机械手伺服抓胎器改进"	"中国科技投资"	"2019"	"伺服电机%抓胎器%爪片"
"QKW20192019092400048749"	"顺应时代发展趋势建设财务共享中心"	"现代经济信息"	"2019"	"发展趋势%财务%共享中心"
"QKW20192019101600008742"	"大数据时代现代企业管理的创新模式探究"	"经营者"	"2019"	"大数据时代%现代企业管理%创新模式"
"QKW20192019101600020682"	"提高园林绿化工程生态效益的对策探究"	"中国房地产业"	"2019"	"园林绿化工程%生态效益%措施对策"
"QKW20192019101600036358"	"浅谈合并报表在智能制造行业的管理中的作用"	"财会学习"	"2019"	"合并报表%智能制造行业%管理%作用"
"QKW20192019101600050568"	"智能制造时代机械设计技术研究"	"中国科技投资"	"2019"	"智能制造%机械设计%技术%意义"
"QKW20192019101600060327"	"大数据时代背景下企业经营管理模式与发展策略"	"现代企业文化"	"2019"	"大数据时代%经营管理模式%企业革新"
"QKW20192019101600071252"	"大数据指挥中心建设实施探讨"	"智能建筑"	"2019"	"指挥中心%基础设施%装修"
"QKW20192019101600071684"	"城市轨道交通大数据中台研究"	"中国高新区"	"2019"	"轨道交通%数据中台%数据资产"
"QKW20192019102200042780"	"环境工程污水处理的建议"	"环球市场"	"2019"	"环境工程%污水处理%城市生活"
"QKW20192019110700024361"	"大数据时代背景下互联网金融创新及传统银行转型分析"	"消费导刊"	"2019"	"传统银行%互联网金融%大数据"
"QKW20192019110700029061"	"建筑工程中建筑节能及新材料工艺应用探析"	"装饰装修天地"	"2019"	"建筑节能%新材料%新工艺"
"QKW20192019110700030810"	"""互联网+""时代下企业财务管理模式的创新与思考"	"经营者"	"2019"	"""互联网+""%财务管理模式%创新"
"QKW20192019110700062128"	"互联网+背景下企业财务管理工作存在的问题与优化对策"	"财会学习"	"2019"	"互联网+%企业财务%管理问题%优化对策"
"QKW20192019111500035708"	"关于大数据下财务管理的挑战与创新思维"	"当代会计"	"2019"	"大数据%财务管理%挑战%创新思维"
"QKW20192019112600037820"	"园林植物构景中景观空间设计探讨"	"装饰装修天地"	"2019"	"园林植物%植物构景%景观空间设计%环境保护"
"QKW20192019112600043433"	"浅析环境保护市场营销策略"	"中国民商"	"2019"	"环境保护%市场营销%策略"
"QKW20192019121000012729"	"秘鲁某铜钼矿水环境保护规划"	"现代矿业"	"2019"	"铜钼矿%水环境%环境保护规划%高密度泥浆法"
"QKW20192019121700040350"	"构建智能制造背景下制造业价值链成本管理路径"	"中国乡镇企业会计"	"2019"	"制造企业%价值链成本%智能制造%内外部价值链成本管理模式构建"
"QKW20192019121700051879"	"大数据时代企业管理会计发展挑战与解决对策"	"财会学习"	"2019"	"大数据时代%管理会计%发展挑战%解决对策"
"QKW20192019121700056810"	"浅议人工智能时代财务会计向管理会计的转型"	"中国商论"	"2019"	"人工智能%大数据%财务会计%管理会计%转型"
